,일자|시간|구분,공급량
8622,2019-03-31 07 D,594.2150370720148
8623,2019-03-31 08 D,773.7779264423607
8624,2019-03-31 09 D,807.187952133532
8625,2019-03-31 10 D,785.8424426379612
8626,2019-03-31 11 D,783.8810806291376
8627,2019-03-31 12 D,676.4282037070485
8628,2019-03-31 13 D,594.9577235131571
8629,2019-03-31 14 D,580.5640481602086
8630,2019-03-31 15 D,553.0749254570844
8631,2019-03-31 16 D,523.3940169400231
8632,2019-03-31 17 D,562.7638582571881
8633,2019-03-31 18 D,650.4201400487831
8634,2019-03-31 19 D,782.0260433278171
8635,2019-03-31 20 D,817.1996744129067
8636,2019-03-31 21 D,834.1679607003183
8637,2019-03-31 22 D,812.3081500675041
8638,2019-03-31 23 D,716.3272908024832
8639,2019-03-31 24 D,641.2928759996317
8640,2019-01-01 01 E,2571.13986965079
8641,2019-01-01 02 E,2208.7630588745305
8642,2019-01-01 03 E,1945.0791284880115
8643,2019-01-01 04 E,2074.458375659528
8644,2019-01-01 05 E,2308.6186854675093
8645,2019-01-01 06 E,2445.581087471978
8646,2019-01-01 07 E,2835.6730397231395
8647,2019-01-01 08 E,3324.5938038575687
8648,2019-01-01 09 E,3333.4284081799324
8649,2019-01-01 10 E,3181.1127876860087
8650,2019-01-01 11 E,3119.029367454066
8651,2019-01-01 12 E,2864.9645975275507
8652,2019-01-01 13 E,2628.137417390968
8653,2019-01-01 14 E,2539.2370174653115
8654,2019-01-01 15 E,2382.3204828637918
8655,2019-01-01 16 E,2329.0306413604694
8656,2019-01-01 17 E,2380.961615249338
8657,2019-01-01 18 E,2759.197263695818
8658,2019-01-01 19 E,3168.532929108739
8659,2019-01-01 20 E,3330.499637737839
8660,2019-01-01 21 E,3270.162509571818
8661,2019-01-01 22 E,3122.28463511936
8662,2019-01-01 23 E,3135.2914372697114
8663,2019-01-01 24 E,3088.5108094452817
8664,2019-01-02 01 E,2530.61248051409
8665,2019-01-02 02 E,2151.234161071139
8666,2019-01-02 03 E,1972.105430750088
8667,2019-01-02 04 E,2060.778175461337
8668,2019-01-02 05 E,2355.9899123500045
8669,2019-01-02 06 E,2470.895651665815
8670,2019-01-02 07 E,2841.626145378701
8671,2019-01-02 08 E,3355.57640940224
8672,2019-01-02 09 E,3368.191438958822
8673,2019-01-02 10 E,3214.095896010211
8674,2019-01-02 11 E,3180.0599430791685
8675,2019-01-02 12 E,2809.736303474989
8676,2019-01-02 13 E,2611.1414618734307
8677,2019-01-02 14 E,2483.118387918265
8678,2019-01-02 15 E,2376.3045404547147
8679,2019-01-02 16 E,2236.213201386959
8680,2019-01-02 17 E,2311.4044945040278
8681,2019-01-02 18 E,2641.957567074145
8682,2019-01-02 19 E,3250.097679382087
8683,2019-01-02 20 E,3416.343167031361
8684,2019-01-02 21 E,3442.4776268193064
8685,2019-01-02 22 E,3211.229541785122
8686,2019-01-02 23 E,3253.956232931966
8687,2019-01-02 24 E,3032.1733198678558
8688,2019-01-03 01 E,2647.3592171426
8689,2019-01-03 02 E,2223.2426438645266
8690,2019-01-03 03 E,2040.0577084210763
8691,2019-01-03 04 E,2004.5576359526133
8692,2019-01-03 05 E,2336.6027240023736
8693,2019-01-03 06 E,2466.614451542118
8694,2019-01-03 07 E,2833.7599754895173
8695,2019-01-03 08 E,3336.4854633263485
8696,2019-01-03 09 E,3322.4518180412406
8697,2019-01-03 10 E,3200.51589091611
8698,2019-01-03 11 E,3099.9872511353205
8699,2019-01-03 12 E,2763.687250935044
8700,2019-01-03 13 E,2540.4463338592764
8701,2019-01-03 14 E,2349.4393772616686
8702,2019-01-03 15 E,2210.715900259937
8703,2019-01-03 16 E,2224.4969757420654
8704,2019-01-03 17 E,2321.0093117857778
8705,2019-01-03 18 E,2678.062395008412
8706,2019-01-03 19 E,3264.676046477056
8707,2019-01-03 20 E,3417.476468511029
8708,2019-01-03 21 E,3434.72140667819
8709,2019-01-03 22 E,3303.618701178283
8710,2019-01-03 23 E,3106.7598935757887
8711,2019-01-03 24 E,2956.344950405976
8712,2019-01-04 01 E,2557.0653548902574
8713,2019-01-04 02 E,2159.261519919817
8714,2019-01-04 03 E,1959.0320863721263
8715,2019-01-04 04 E,2022.0646835867935
8716,2019-01-04 05 E,2281.540653494588
8717,2019-01-04 06 E,2422.5797017127297
8718,2019-01-04 07 E,2779.9102313711
8719,2019-01-04 08 E,3252.4206863985896
8720,2019-01-04 09 E,3259.3767886897303
8721,2019-01-04 10 E,3135.015468856493
8722,2019-01-04 11 E,3023.683519949637
8723,2019-01-04 12 E,2679.427610956394
8724,2019-01-04 13 E,2366.432028781527
8725,2019-01-04 14 E,2229.0013696571777
8726,2019-01-04 15 E,2081.6825291517894
8727,2019-01-04 16 E,2108.150157332981
8728,2019-01-04 17 E,2236.59544147663
8729,2019-01-04 18 E,2564.1291227490456
8730,2019-01-04 19 E,2993.2440097217136
8731,2019-01-04 20 E,3085.346588321004
8732,2019-01-04 21 E,3241.8723217228007
8733,2019-01-04 22 E,3101.5912963037435
8734,2019-01-04 23 E,3108.640269625382
8735,2019-01-04 24 E,2834.4901691084465
8736,2019-01-05 01 E,2712.6679433304425
8737,2019-01-05 02 E,2349.6761449129467
8738,2019-01-05 03 E,2136.2280945990256
8739,2019-01-05 04 E,2138.316442272985
8740,2019-01-05 05 E,2344.8420988159933
8741,2019-01-05 06 E,2441.0448596449723
8742,2019-01-05 07 E,2566.556763647366
8743,2019-01-05 08 E,2987.652112723763
8744,2019-01-05 09 E,3168.5881955697314
8745,2019-01-05 10 E,3238.01943375874
8746,2019-01-05 11 E,3136.6998333826205
8747,2019-01-05 12 E,2860.8283459363583
8748,2019-01-05 13 E,2590.37376407746
8749,2019-01-05 14 E,2479.456108519441
8750,2019-01-05 15 E,2330.0656632765968
8751,2019-01-05 16 E,2297.49529532241
8752,2019-01-05 17 E,2402.213460867408
8753,2019-01-05 18 E,2655.9714612806115
8754,2019-01-05 19 E,3075.2571289248
8755,2019-01-05 20 E,3134.9160514249816
8756,2019-01-05 21 E,3063.5265582198385
8757,2019-01-05 22 E,2866.4547234272995
8758,2019-01-05 23 E,2728.179056327504
8759,2019-01-05 24 E,2632.535023975543
8760,2019-01-06 01 E,2609.555645182637
8761,2019-01-06 02 E,2241.1994852418247
8762,2019-01-06 03 E,2076.0045462240305
8763,2019-01-06 04 E,2101.9969988578123
8764,2019-01-06 05 E,2297.9239912480334
8765,2019-01-06 06 E,2387.9601483537404
8766,2019-01-06 07 E,2514.9682160679868
8767,2019-01-06 08 E,2946.9705264546365
8768,2019-01-06 09 E,3073.324353847956
8769,2019-01-06 10 E,3161.246620636204
8770,2019-01-06 11 E,3095.034179137589
8771,2019-01-06 12 E,2823.5862252651123
8772,2019-01-06 13 E,2618.3250939203444
8773,2019-01-06 14 E,2488.958405687925
8774,2019-01-06 15 E,2364.6137667316225
8775,2019-01-06 16 E,2306.018107433414
8776,2019-01-06 17 E,2457.138637733009
8777,2019-01-06 18 E,2812.4890151447557
8778,2019-01-06 19 E,3242.871997337992
8779,2019-01-06 20 E,3301.149416672368
8780,2019-01-06 21 E,3334.803948220386
8781,2019-01-06 22 E,3217.792934207808
8782,2019-01-06 23 E,3073.3240984241133
8783,2019-01-06 24 E,2766.5945159406847
8784,2019-01-07 01 E,2540.559121201637
8785,2019-01-07 02 E,2227.9893216038936
8786,2019-01-07 03 E,2089.4970536322166
8787,2019-01-07 04 E,2135.664011878185
8788,2019-01-07 05 E,2401.629436598336
8789,2019-01-07 06 E,2631.022169255978
8790,2019-01-07 07 E,3004.98447724196
8791,2019-01-07 08 E,3455.8557197766013
8792,2019-01-07 09 E,3478.5816694963164
8793,2019-01-07 10 E,3279.308663888942
8794,2019-01-07 11 E,3144.1398979593405
8795,2019-01-07 12 E,2809.1446648222477
8796,2019-01-07 13 E,2614.909731813911
8797,2019-01-07 14 E,2472.1114243147726
8798,2019-01-07 15 E,2326.3715702551194
8799,2019-01-07 16 E,2285.2001777365904
8800,2019-01-07 17 E,2386.8417078404195
8801,2019-01-07 18 E,2682.5509205203134
8802,2019-01-07 19 E,3108.967458685993
8803,2019-01-07 20 E,3289.368901526219
8804,2019-01-07 21 E,3326.47359744384
8805,2019-01-07 22 E,3303.3708525902457
8806,2019-01-07 23 E,3180.185508631129
8807,2019-01-07 24 E,2996.380196897123
8808,2019-01-08 01 E,2476.022006662261
8809,2019-01-08 02 E,2147.468636646978
8810,2019-01-08 03 E,1956.2360183276685
8811,2019-01-08 04 E,2062.966763120784
8812,2019-01-08 05 E,2320.361208560608
8813,2019-01-08 06 E,2416.264446504355
8814,2019-01-08 07 E,2786.415905709926
8815,2019-01-08 08 E,3330.853895999743
8816,2019-01-08 09 E,3238.366076679822
8817,2019-01-08 10 E,3169.1416937683443
8818,2019-01-08 11 E,3072.8314965590453
8819,2019-01-08 12 E,2728.8265682817955
8820,2019-01-08 13 E,2545.590001541223
8821,2019-01-08 14 E,2499.764638728469
8822,2019-01-08 15 E,2347.0660543942167
8823,2019-01-08 16 E,2311.1598191747585
8824,2019-01-08 17 E,2366.323175938934
8825,2019-01-08 18 E,2710.204046297188
8826,2019-01-08 19 E,3221.30971746828
8827,2019-01-08 20 E,3419.112127409584
8828,2019-01-08 21 E,3472.5221606229416
8829,2019-01-08 22 E,3409.169433999935
8830,2019-01-08 23 E,3240.186747818281
8831,2019-01-08 24 E,3052.869736270836
8832,2019-01-09 01 E,2649.1557091263826
8833,2019-01-09 02 E,2371.249758813102
8834,2019-01-09 03 E,2158.504871126283
8835,2019-01-09 04 E,2281.1754551083045
8836,2019-01-09 05 E,2527.9849189343117
8837,2019-01-09 06 E,2709.38141985686
8838,2019-01-09 07 E,3140.2739397252926
8839,2019-01-09 08 E,3665.7267817214297
8840,2019-01-09 09 E,3614.677246110228
8841,2019-01-09 10 E,3333.486281389206
8842,2019-01-09 11 E,3287.7743308993304
8843,2019-01-09 12 E,2958.1166741183583
8844,2019-01-09 13 E,2718.53210334032
8845,2019-01-09 14 E,2564.5652714866774
8846,2019-01-09 15 E,2428.2603868412625
8847,2019-01-09 16 E,2400.292548869985
8848,2019-01-09 17 E,2548.8579550604345
8849,2019-01-09 18 E,2906.924200139075
8850,2019-01-09 19 E,3393.335600560055
8851,2019-01-09 20 E,3577.4715102763616
8852,2019-01-09 21 E,3591.7301735869346
8853,2019-01-09 22 E,3512.683141914089
8854,2019-01-09 23 E,3398.9921131250603
8855,2019-01-09 24 E,3207.434591485009
8856,2019-01-10 01 E,2604.7560904030843
8857,2019-01-10 02 E,2237.70578896617
8858,2019-01-10 03 E,2092.007060450828
8859,2019-01-10 04 E,2121.292622795728
8860,2019-01-10 05 E,2379.3729312174864
8861,2019-01-10 06 E,2680.6834011716337
8862,2019-01-10 07 E,3040.894556557986
8863,2019-01-10 08 E,3539.0312076829864
8864,2019-01-10 09 E,3427.8312527878074
8865,2019-01-10 10 E,3275.909486562085
8866,2019-01-10 11 E,3205.771984506001
8867,2019-01-10 12 E,2996.000106351953
8868,2019-01-10 13 E,2736.528071467689
8869,2019-01-10 14 E,2546.844623379071
8870,2019-01-10 15 E,2416.21652765314
8871,2019-01-10 16 E,2388.424984195093
8872,2019-01-10 17 E,2538.016393477341
8873,2019-01-10 18 E,2878.3803296537662
8874,2019-01-10 19 E,3371.55056889202
8875,2019-01-10 20 E,3533.3125754998346
8876,2019-01-10 21 E,3572.870604867195
8877,2019-01-10 22 E,3496.6060347969287
8878,2019-01-10 23 E,3332.156670984802
8879,2019-01-10 24 E,3106.8733449752563
8880,2019-01-11 01 E,2732.7195772870764
8881,2019-01-11 02 E,2415.48738496477
8882,2019-01-11 03 E,2215.020610832304
8883,2019-01-11 04 E,2298.5230740206507
8884,2019-01-11 05 E,2672.7800627827182
8885,2019-01-11 06 E,2856.0097085699035
8886,2019-01-11 07 E,3217.634590579777
8887,2019-01-11 08 E,3698.1007677999382
8888,2019-01-11 09 E,3646.197579425016
8889,2019-01-11 10 E,3364.6939827495635
8890,2019-01-11 11 E,3270.879710422092
8891,2019-01-11 12 E,3047.731023820059
8892,2019-01-11 13 E,2861.967452070311
8893,2019-01-11 14 E,2691.771373095584
8894,2019-01-11 15 E,2568.22381535288
8895,2019-01-11 16 E,2548.5765149879157
8896,2019-01-11 17 E,2676.156757965391
8897,2019-01-11 18 E,2941.9288375093765
8898,2019-01-11 19 E,3418.5775296617776
8899,2019-01-11 20 E,3541.181061276627
8900,2019-01-11 21 E,3529.6488828105885
8901,2019-01-11 22 E,3376.778469332813
8902,2019-01-11 23 E,3181.0003427246675
8903,2019-01-11 24 E,2941.6518340634616
8904,2019-01-12 01 E,2755.843078436419
8905,2019-01-12 02 E,2407.173636931292
8906,2019-01-12 03 E,2246.185708124871
8907,2019-01-12 04 E,2305.722837752244
8908,2019-01-12 05 E,2523.9504301083884
8909,2019-01-12 06 E,2680.398598728427
8910,2019-01-12 07 E,2797.478149866007
8911,2019-01-12 08 E,3216.4059505108207
8912,2019-01-12 09 E,3372.307518360704
8913,2019-01-12 10 E,3421.879196446788
8914,2019-01-12 11 E,3401.0630807095763
8915,2019-01-12 12 E,3183.83027718884
8916,2019-01-12 13 E,2893.6685080436446
8917,2019-01-12 14 E,2713.0951522549394
8918,2019-01-12 15 E,2582.621569310828
8919,2019-01-12 16 E,2560.597833686379
8920,2019-01-12 17 E,2694.903664513199
8921,2019-01-12 18 E,3044.0438067539035
8922,2019-01-12 19 E,3446.4921702978963
8923,2019-01-12 20 E,3433.844437197446
8924,2019-01-12 21 E,3396.1895243858507
8925,2019-01-12 22 E,3276.200615573685
8926,2019-01-12 23 E,3097.4671564354885
8927,2019-01-12 24 E,2941.3949438778964
8928,2019-01-13 01 E,2641.059791365845
8929,2019-01-13 02 E,2251.588556942187
8930,2019-01-13 03 E,2186.8524714720515
8931,2019-01-13 04 E,2213.330001769855
8932,2019-01-13 05 E,2540.3832101653825
8933,2019-01-13 06 E,2686.013893346547
8934,2019-01-13 07 E,2776.553842960553
8935,2019-01-13 08 E,3184.6565699570965
8936,2019-01-13 09 E,3208.257301218792
8937,2019-01-13 10 E,3153.7466314081903
8938,2019-01-13 11 E,3150.844476310913
8939,2019-01-13 12 E,2974.0472133308604
8940,2019-01-13 13 E,2757.7636229831096
8941,2019-01-13 14 E,2647.3935782706644
8942,2019-01-13 15 E,2597.2319343882464
8943,2019-01-13 16 E,2568.828206823149
8944,2019-01-13 17 E,2685.4323236946943
8945,2019-01-13 18 E,2929.2768809302397
8946,2019-01-13 19 E,3385.991650053311
8947,2019-01-13 20 E,3474.242295566381
8948,2019-01-13 21 E,3337.803010677231
8949,2019-01-13 22 E,3241.508325639702
8950,2019-01-13 23 E,3052.5575683987654
8951,2019-01-13 24 E,2802.7692587016727
8952,2019-01-14 01 E,2463.618508567792
8953,2019-01-14 02 E,2128.976752975944
8954,2019-01-14 03 E,1957.5490260682732
8955,2019-01-14 04 E,2042.978912776237
8956,2019-01-14 05 E,2338.106354469201
8957,2019-01-14 06 E,2586.596708068392
8958,2019-01-14 07 E,2953.9018233009374
8959,2019-01-14 08 E,3474.03902096427
8960,2019-01-14 09 E,3405.805900302088
8961,2019-01-14 10 E,3255.95511650878
8962,2019-01-14 11 E,3227.080229026983
8963,2019-01-14 12 E,2939.2100734955093
8964,2019-01-14 13 E,2742.860906902427
8965,2019-01-14 14 E,2579.581144736615
8966,2019-01-14 15 E,2430.284102439004
8967,2019-01-14 16 E,2436.003061940839
8968,2019-01-14 17 E,2557.2991630531023
8969,2019-01-14 18 E,2889.4024339873417
8970,2019-01-14 19 E,3372.390675264184
8971,2019-01-14 20 E,3473.2362349768155
8972,2019-01-14 21 E,3402.853895596397
8973,2019-01-14 22 E,3426.529542844918
8974,2019-01-14 23 E,3192.6269669215458
8975,2019-01-14 24 E,2893.066126426884
8976,2019-01-15 01 E,2617.585895072575
8977,2019-01-15 02 E,2246.51608403093
8978,2019-01-15 03 E,2008.628685549545
8979,2019-01-15 04 E,2039.366387567236
8980,2019-01-15 05 E,2336.434531200106
8981,2019-01-15 06 E,2491.360226897368
8982,2019-01-15 07 E,2858.0940372599016
8983,2019-01-15 08 E,3336.147427473906
8984,2019-01-15 09 E,3356.0020715652163
8985,2019-01-15 10 E,3197.9081465938107
8986,2019-01-15 11 E,3103.917045361155
8987,2019-01-15 12 E,2800.428616980006
8988,2019-01-15 13 E,2613.944224030498
8989,2019-01-15 14 E,2500.4359916093126
8990,2019-01-15 15 E,2336.8291230264326
8991,2019-01-15 16 E,2253.272246983378
8992,2019-01-15 17 E,2356.640545567834
8993,2019-01-15 18 E,2711.672270035726
8994,2019-01-15 19 E,3238.347490525811
8995,2019-01-15 20 E,3360.6714735308624
8996,2019-01-15 21 E,3433.5855844923053
8997,2019-01-15 22 E,3412.551172327128
8998,2019-01-15 23 E,3497.197883932495
8999,2019-01-15 24 E,3138.0602466809232
9000,2019-01-16 01 E,2630.5498729083874
9001,2019-01-16 02 E,2273.734841865716
9002,2019-01-16 03 E,2089.240993690566
9003,2019-01-16 04 E,2121.594403010636
9004,2019-01-16 05 E,2343.554887477935
9005,2019-01-16 06 E,2522.197887773461
9006,2019-01-16 07 E,2848.3368164793187
9007,2019-01-16 08 E,3349.5302463168427
9008,2019-01-16 09 E,3335.5632649755034
9009,2019-01-16 10 E,3102.9496481758424
9010,2019-01-16 11 E,3006.085874473404
9011,2019-01-16 12 E,2706.4112814048467
9012,2019-01-16 13 E,2486.096700202172
9013,2019-01-16 14 E,2323.9429482913006
9014,2019-01-16 15 E,2240.2244159847955
9015,2019-01-16 16 E,2131.352904675396
9016,2019-01-16 17 E,2251.1030735448467
9017,2019-01-16 18 E,2539.286687824236
9018,2019-01-16 19 E,3010.3514023698
9019,2019-01-16 20 E,3219.009670852815
9020,2019-01-16 21 E,3234.6742002205992
9021,2019-01-16 22 E,3277.845806916681
9022,2019-01-16 23 E,3181.480623724766
9023,2019-01-16 24 E,2978.573990525404
9024,2019-01-17 01 E,2470.3341092432534
9025,2019-01-17 02 E,2134.151193402996
9026,2019-01-17 03 E,1950.6104879105724
9027,2019-01-17 04 E,2006.1201160349235
9028,2019-01-17 05 E,2261.399452216414
9029,2019-01-17 06 E,2437.1006080484085
9030,2019-01-17 07 E,2804.5961256761675
9031,2019-01-17 08 E,3284.282531574795
9032,2019-01-17 09 E,3287.456098742219
9033,2019-01-17 10 E,3131.374912827192
9034,2019-01-17 11 E,3003.891468708146
9035,2019-01-17 12 E,2698.8818437091018
9036,2019-01-17 13 E,2527.255890608429
9037,2019-01-17 14 E,2358.551727211725
9038,2019-01-17 15 E,2251.529768148801
9039,2019-01-17 16 E,2151.856280218153
9040,2019-01-17 17 E,2295.797761301004
9041,2019-01-17 18 E,2605.4194448897733
9042,2019-01-17 19 E,3112.02302786861
9043,2019-01-17 20 E,3203.113303843528
9044,2019-01-17 21 E,3255.174605467847
9045,2019-01-17 22 E,3276.966051139579
9046,2019-01-17 23 E,3190.857451694236
9047,2019-01-17 24 E,2959.776982942384
9048,2019-01-18 01 E,2609.852108993219
9049,2019-01-18 02 E,2221.9868600430227
9050,2019-01-18 03 E,2046.4231015904084
9051,2019-01-18 04 E,2110.0047304923737
9052,2019-01-18 05 E,2355.974711192077
9053,2019-01-18 06 E,2563.5808957002546
9054,2019-01-18 07 E,2917.0108614263618
9055,2019-01-18 08 E,3465.917154906229
9056,2019-01-18 09 E,3404.9732279544314
9057,2019-01-18 10 E,3263.178880390536
9058,2019-01-18 11 E,3222.720019051985
9059,2019-01-18 12 E,2954.352965750765
9060,2019-01-18 13 E,2638.636552643608
9061,2019-01-18 14 E,2492.837742853309
9062,2019-01-18 15 E,2388.3099450522213
9063,2019-01-18 16 E,2330.369179879094
9064,2019-01-18 17 E,2430.11031095639
9065,2019-01-18 18 E,2736.0409419900425
9066,2019-01-18 19 E,3298.126356039864
9067,2019-01-18 20 E,3416.271519879015
9068,2019-01-18 21 E,3420.0680806998016
9069,2019-01-18 22 E,3350.0738757955623
9070,2019-01-18 23 E,3202.6995328196767
9071,2019-01-18 24 E,2919.9973293457674
9072,2019-01-19 01 E,2725.7058079385806
9073,2019-01-19 02 E,2355.508484360409
9074,2019-01-19 03 E,2155.37515869478
9075,2019-01-19 04 E,2144.5521233644663
9076,2019-01-19 05 E,2443.352511792952
9077,2019-01-19 06 E,2534.8372536573424
9078,2019-01-19 07 E,2644.874814284015
9079,2019-01-19 08 E,3088.8381094953097
9080,2019-01-19 09 E,3276.931405731574
9081,2019-01-19 10 E,3295.0852410698226
9082,2019-01-19 11 E,3322.7359086289543
9083,2019-01-19 12 E,2986.924277364662
9084,2019-01-19 13 E,2756.615681308745
9085,2019-01-19 14 E,2606.8023119041263
9086,2019-01-19 15 E,2479.381532833268
9087,2019-01-19 16 E,2436.7112128247027
9088,2019-01-19 17 E,2543.581023888672
9089,2019-01-19 18 E,2869.902244614909
9090,2019-01-19 19 E,3281.955299007176
9091,2019-01-19 20 E,3361.8469665125767
9092,2019-01-19 21 E,3256.602305809713
9093,2019-01-19 22 E,3168.167738474808
9094,2019-01-19 23 E,2965.786030821201
9095,2019-01-19 24 E,2718.083408576746
9096,2019-01-20 01 E,2642.6438586359686
9097,2019-01-20 02 E,2298.9425810649223
9098,2019-01-20 03 E,2110.232862077775
9099,2019-01-20 04 E,2133.461745185297
9100,2019-01-20 05 E,2366.349858196934
9101,2019-01-20 06 E,2407.4572253829774
9102,2019-01-20 07 E,2489.219106168698
9103,2019-01-20 08 E,2854.4981429323843
9104,2019-01-20 09 E,3092.693597186193
9105,2019-01-20 10 E,3111.2200504993034
9106,2019-01-20 11 E,3155.1729472257693
9107,2019-01-20 12 E,2899.3133831557543
9108,2019-01-20 13 E,2746.9764791247017
9109,2019-01-20 14 E,2622.636031394586
9110,2019-01-20 15 E,2517.5664890786798
9111,2019-01-20 16 E,2479.6654228487487
9112,2019-01-20 17 E,2555.9535524275207
9113,2019-01-20 18 E,2851.173479376924
9114,2019-01-20 19 E,3294.47241886802
9115,2019-01-20 20 E,3344.868552438157
9116,2019-01-20 21 E,3255.5161775896613
9117,2019-01-20 22 E,3230.238651081628
9118,2019-01-20 23 E,3076.0947892488152
9119,2019-01-20 24 E,2806.7076833028914
9120,2019-01-21 01 E,2524.5779557067813
9121,2019-01-21 02 E,2192.737882619685
9122,2019-01-21 03 E,1969.4575439266343
9123,2019-01-21 04 E,2146.324700051704
9124,2019-01-21 05 E,2346.175213016124
9125,2019-01-21 06 E,2491.681702002734
9126,2019-01-21 07 E,2875.3598815358773
9127,2019-01-21 08 E,3399.110954508858
9128,2019-01-21 09 E,3386.732219014682
9129,2019-01-21 10 E,3225.492912083549
9130,2019-01-21 11 E,3219.365370960541
9131,2019-01-21 12 E,3010.338975817705
9132,2019-01-21 13 E,2778.6377754810874
9133,2019-01-21 14 E,2588.847457184949
9134,2019-01-21 15 E,2447.9857064202056
9135,2019-01-21 16 E,2396.3006221249234
9136,2019-01-21 17 E,2529.8180281109526
